image_path,scene_label,timestamp
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (59).jpg,dense_traffic,2025-06-25T20:36:00.962173
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (590).jpg,dense_traffic,2025-06-25T20:36:00.962177
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (591).jpg,dense_traffic,2025-06-25T20:36:00.962181
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (592).jpg,dense_traffic,2025-06-25T20:36:00.962186
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (593).jpg,dense_traffic,2025-06-25T20:36:00.962190
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (594).jpg,dense_traffic,2025-06-25T20:36:00.962194
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (595).jpg,dense_traffic,2025-06-25T20:36:00.962198
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (596).jpg,dense_traffic,2025-06-25T20:36:00.962203
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (597).jpg,dense_traffic,2025-06-25T20:36:00.962206
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (598).jpg,dense_traffic,2025-06-25T20:36:00.962210
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (599).jpg,dense_traffic,2025-06-25T20:36:00.962215
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (6).jpg,dense_traffic,2025-06-25T20:36:00.962219
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (60).jpg,dense_traffic,2025-06-25T20:36:00.962223
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (600).jpg,dense_traffic,2025-06-25T20:36:00.962227
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (601).jpg,dense_traffic,2025-06-25T20:36:00.962231
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (602).jpg,dense_traffic,2025-06-25T20:36:00.962235
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (603).jpg,dense_traffic,2025-06-25T20:36:00.962239
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (604).jpg,dense_traffic,2025-06-25T20:36:00.962243
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (605).jpg,dense_traffic,2025-06-25T20:36:00.962248
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (606).jpg,dense_traffic,2025-06-25T20:36:00.962252
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (607).jpg,dense_traffic,2025-06-25T20:36:00.962256
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (608).jpg,dense_traffic,2025-06-25T20:36:00.962322
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (609).jpg,dense_traffic,2025-06-25T20:36:00.962327
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (61).jpg,dense_traffic,2025-06-25T20:36:00.962332
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (610).jpg,dense_traffic,2025-06-25T20:36:00.962337
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (611).jpg,dense_traffic,2025-06-25T20:36:00.962342
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (612).jpg,dense_traffic,2025-06-25T20:36:00.962346
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (613).jpg,dense_traffic,2025-06-25T20:36:00.962350
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (614).jpg,dense_traffic,2025-06-25T20:36:00.962354
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (615).jpg,dense_traffic,2025-06-25T20:36:00.962358
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (616).jpg,dense_traffic,2025-06-25T20:36:00.962362
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (617).jpg,dense_traffic,2025-06-25T20:36:00.962366
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (618).jpg,dense_traffic,2025-06-25T20:36:00.962370
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (619).jpg,dense_traffic,2025-06-25T20:36:00.962374
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (62).jpg,dense_traffic,2025-06-25T20:36:00.962378
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (620).jpg,dense_traffic,2025-06-25T20:36:00.962382
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (621).jpg,dense_traffic,2025-06-25T20:36:00.962386
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (622).jpg,dense_traffic,2025-06-25T20:36:00.962390
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (623).jpg,dense_traffic,2025-06-25T20:36:00.962394
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (624).jpg,dense_traffic,2025-06-25T20:36:00.962398
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (625).jpg,dense_traffic,2025-06-25T20:36:00.962402
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (626).jpg,dense_traffic,2025-06-25T20:36:00.962406
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (627).jpg,dense_traffic,2025-06-25T20:36:00.962410
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (628).jpg,dense_traffic,2025-06-25T20:36:00.962414
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (629).jpg,dense_traffic,2025-06-25T20:36:00.962418
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (63).jpg,dense_traffic,2025-06-25T20:36:00.962422
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (630).jpg,dense_traffic,2025-06-25T20:36:00.962426
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (631).jpg,dense_traffic,2025-06-25T20:36:00.962430
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (632).jpg,dense_traffic,2025-06-25T20:36:00.962434
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (633).jpg,dense_traffic,2025-06-25T20:36:00.962438
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (634).jpg,dense_traffic,2025-06-25T20:36:00.962442
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (635).jpg,dense_traffic,2025-06-25T20:36:00.962446
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (636).jpg,dense_traffic,2025-06-25T20:36:00.962450
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (637).jpg,dense_traffic,2025-06-25T20:36:00.962454
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (638).jpg,dense_traffic,2025-06-25T20:36:00.962458
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (639).jpg,dense_traffic,2025-06-25T20:36:00.962470
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (64).jpg,dense_traffic,2025-06-25T20:36:00.962474
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (640).jpg,dense_traffic,2025-06-25T20:36:00.962478
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (641).jpg,dense_traffic,2025-06-25T20:36:00.962482
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (642).jpg,dense_traffic,2025-06-25T20:36:00.962486
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (643).jpg,dense_traffic,2025-06-25T20:36:00.962490
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (644).jpg,dense_traffic,2025-06-25T20:36:00.962494
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (645).jpg,dense_traffic,2025-06-25T20:36:00.962499
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (646).jpg,dense_traffic,2025-06-25T20:36:00.962503
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (647).jpg,dense_traffic,2025-06-25T20:36:00.962507
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (648).jpg,dense_traffic,2025-06-25T20:36:00.962624
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (649).jpg,dense_traffic,2025-06-25T20:36:00.962629
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (65).jpg,dense_traffic,2025-06-25T20:36:00.962633
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (650).jpg,dense_traffic,2025-06-25T20:36:00.962638
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (651).jpg,dense_traffic,2025-06-25T20:36:00.962642
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (652).jpg,dense_traffic,2025-06-25T20:36:00.962646
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (653).jpg,dense_traffic,2025-06-25T20:36:00.962650
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (654).jpg,dense_traffic,2025-06-25T20:36:00.962654
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (655).jpg,dense_traffic,2025-06-25T20:36:00.962658
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (656).jpg,dense_traffic,2025-06-25T20:36:00.962662
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (657).jpg,dense_traffic,2025-06-25T20:36:00.962666
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (658).jpg,dense_traffic,2025-06-25T20:36:00.962670
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (659).jpg,dense_traffic,2025-06-25T20:36:00.962674
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (66).jpg,dense_traffic,2025-06-25T20:36:00.962678
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (660).jpg,dense_traffic,2025-06-25T20:36:00.962682
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (661).jpg,dense_traffic,2025-06-25T20:36:00.962686
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (662).jpg,dense_traffic,2025-06-25T20:36:00.962689
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (663).jpg,dense_traffic,2025-06-25T20:36:00.962694
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (664).jpg,dense_traffic,2025-06-25T20:36:00.962697
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (665).jpg,dense_traffic,2025-06-25T20:36:00.962701
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (666).jpg,dense_traffic,2025-06-25T20:36:00.962706
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (667).jpg,dense_traffic,2025-06-25T20:36:00.962710
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (668).jpg,dense_traffic,2025-06-25T20:36:00.962714
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (669).jpg,dense_traffic,2025-06-25T20:36:00.962718
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (67).jpg,dense_traffic,2025-06-25T20:36:00.962722
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (670).jpg,dense_traffic,2025-06-25T20:36:00.962733
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (671).jpg,dense_traffic,2025-06-25T20:36:00.962738
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (672).jpg,dense_traffic,2025-06-25T20:36:00.962742
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (673).jpg,dense_traffic,2025-06-25T20:36:00.962746
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (674).jpg,dense_traffic,2025-06-25T20:36:00.962750
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (675).jpg,dense_traffic,2025-06-25T20:36:00.962755
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (676).jpg,dense_traffic,2025-06-25T20:36:00.962761
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (677).jpg,dense_traffic,2025-06-25T20:36:00.962764
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (678).jpg,dense_traffic,2025-06-25T20:36:00.962768
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (679).jpg,dense_traffic,2025-06-25T20:36:00.962772
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (68).jpg,dense_traffic,2025-06-25T20:36:00.962775
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (680).jpg,dense_traffic,2025-06-25T20:36:00.962779
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (681).jpg,dense_traffic,2025-06-25T20:36:00.962782
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (682).jpg,dense_traffic,2025-06-25T20:36:00.962786
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (683).jpg,dense_traffic,2025-06-25T20:36:00.962790
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (684).jpg,dense_traffic,2025-06-25T20:36:00.962793
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (685).jpg,dense_traffic,2025-06-25T20:36:00.962797
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (686).jpg,dense_traffic,2025-06-25T20:36:00.962801
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (687).jpg,dense_traffic,2025-06-25T20:36:00.962804
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (688).jpg,dense_traffic,2025-06-25T20:36:00.962817
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (689).jpg,dense_traffic,2025-06-25T20:36:00.962821
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (69).jpg,dense_traffic,2025-06-25T20:36:00.962825
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (690).jpg,dense_traffic,2025-06-25T20:36:00.962829
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (691).jpg,dense_traffic,2025-06-25T20:36:00.962832
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (692).jpg,dense_traffic,2025-06-25T20:36:00.962836
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (693).jpg,dense_traffic,2025-06-25T20:36:00.962840
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (694).jpg,dense_traffic,2025-06-25T20:36:00.962843
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (695).jpg,dense_traffic,2025-06-25T20:36:00.962847
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (696).jpg,dense_traffic,2025-06-25T20:36:00.962850
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (697).jpg,dense_traffic,2025-06-25T20:36:00.962854
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (698).jpg,dense_traffic,2025-06-25T20:36:00.962857
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (699).jpg,dense_traffic,2025-06-25T20:36:00.962861
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (7).jpg,dense_traffic,2025-06-25T20:36:00.962864
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (70).jpg,dense_traffic,2025-06-25T20:36:00.962868
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (700).jpg,dense_traffic,2025-06-25T20:36:00.962871
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (701).jpg,dense_traffic,2025-06-25T20:36:00.962875
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (702).jpg,dense_traffic,2025-06-25T20:36:00.962878
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (703).jpg,dense_traffic,2025-06-25T20:36:00.962882
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (704).jpg,dense_traffic,2025-06-25T20:36:00.962886
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (705).jpg,dense_traffic,2025-06-25T20:36:00.962890
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (706).jpg,dense_traffic,2025-06-25T20:36:00.962894
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (707).jpg,dense_traffic,2025-06-25T20:36:00.962899
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (708).jpg,dense_traffic,2025-06-25T20:36:00.962902
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (709).jpg,dense_traffic,2025-06-25T20:36:00.962906
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (71).jpg,dense_traffic,2025-06-25T20:36:00.962909
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (710).jpg,dense_traffic,2025-06-25T20:36:00.962913
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (711).jpg,dense_traffic,2025-06-25T20:36:00.962917
C:/Personal Projects/AI_Powered_traffic_management_system/data/trafficnet_dataset_v1/trafficnet_dataset_v1/train/image_2\DENSETRAFFIC1 (712).jpg,dense_traffic,2025-06-25T20:36:00.962920
