image_path,scene_label,timestamp
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (637).jpg,accident,2025-06-28T18:12:40.957091
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (638).jpg,accident,2025-06-28T18:12:40.957093
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (639).jpg,accident,2025-06-28T18:12:40.957095
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (64).jpg,accident,2025-06-28T18:12:40.957097
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (640).jpg,accident,2025-06-28T18:12:40.957100
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (641).jpg,accident,2025-06-28T18:12:40.957102
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (642).jpg,accident,2025-06-28T18:12:40.957104
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (643).jpg,accident,2025-06-28T18:12:40.957106
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (644).jpg,accident,2025-06-28T18:12:40.957108
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (645).jpg,accident,2025-06-28T18:12:40.957110
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (646).jpg,accident,2025-06-28T18:12:40.957112
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (647).jpg,accident,2025-06-28T18:12:40.957114
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (648).jpg,accident,2025-06-28T18:12:40.957115
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (649).jpg,accident,2025-06-28T18:12:40.957117
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (65).jpg,accident,2025-06-28T18:12:40.957119
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (650).jpg,accident,2025-06-28T18:12:40.957121
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (651).jpg,accident,2025-06-28T18:12:40.957123
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (652).jpg,accident,2025-06-28T18:12:40.957125
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (653).jpg,accident,2025-06-28T18:12:40.957127
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (654).jpg,accident,2025-06-28T18:12:40.957129
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (655).jpg,accident,2025-06-28T18:12:40.957131
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (656).jpg,accident,2025-06-28T18:12:40.957133
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (657).jpg,accident,2025-06-28T18:12:40.957135
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (658).jpg,accident,2025-06-28T18:12:40.957137
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (659).jpg,accident,2025-06-28T18:12:40.957139
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (66).jpg,accident,2025-06-28T18:12:40.957141
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (660).jpg,accident,2025-06-28T18:12:40.957142
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (661).jpg,accident,2025-06-28T18:12:40.957144
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (662).jpg,accident,2025-06-28T18:12:40.957146
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (663).jpg,accident,2025-06-28T18:12:40.957148
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (664).jpg,accident,2025-06-28T18:12:40.957150
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (665).jpg,accident,2025-06-28T18:12:40.957152
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (666).jpg,accident,2025-06-28T18:12:40.957154
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (667).jpg,accident,2025-06-28T18:12:40.957156
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (668).jpg,accident,2025-06-28T18:12:40.957158
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (669).jpg,accident,2025-06-28T18:12:40.957160
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (67).jpg,accident,2025-06-28T18:12:40.957162
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (670).jpg,accident,2025-06-28T18:12:40.957163
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (671).jpg,accident,2025-06-28T18:12:40.957165
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (672).jpg,accident,2025-06-28T18:12:40.957167
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (673).jpg,accident,2025-06-28T18:12:40.957169
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (674).jpg,accident,2025-06-28T18:12:40.957171
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (675).jpg,accident,2025-06-28T18:12:40.957173
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (676).jpg,accident,2025-06-28T18:12:40.957175
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (677).jpg,accident,2025-06-28T18:12:40.957177
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (678).jpg,accident,2025-06-28T18:12:40.957179
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (679).jpg,accident,2025-06-28T18:12:40.957186
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (68).jpg,accident,2025-06-28T18:12:40.957188
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (680).jpg,accident,2025-06-28T18:12:40.957190
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (681).jpg,accident,2025-06-28T18:12:40.957192
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (682).jpg,accident,2025-06-28T18:12:40.957194
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (683).jpg,accident,2025-06-28T18:12:40.957196
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (684).jpg,accident,2025-06-28T18:12:40.957198
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (685).jpg,accident,2025-06-28T18:12:40.957200
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (686).jpg,accident,2025-06-28T18:12:40.957202
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (687).jpg,accident,2025-06-28T18:12:40.957204
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (688).jpg,accident,2025-06-28T18:12:40.957206
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (689).jpg,accident,2025-06-28T18:12:40.957208
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (69).jpg,accident,2025-06-28T18:12:40.957210
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (690).jpg,accident,2025-06-28T18:12:40.957212
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (691).jpg,accident,2025-06-28T18:12:40.957214
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (692).jpg,accident,2025-06-28T18:12:40.957216
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (693).jpg,accident,2025-06-28T18:12:40.957218
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (694).jpg,accident,2025-06-28T18:12:40.957219
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (695).jpg,accident,2025-06-28T18:12:40.957221
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (696).jpg,accident,2025-06-28T18:12:40.957223
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (697).jpg,accident,2025-06-28T18:12:40.957225
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (698).jpg,accident,2025-06-28T18:12:40.957227
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (699).jpg,accident,2025-06-28T18:12:40.957229
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (7).jpg,accident,2025-06-28T18:12:40.957231
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (70).jpg,accident,2025-06-28T18:12:40.957233
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (700).jpg,accident,2025-06-28T18:12:40.957235
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (701).jpg,accident,2025-06-28T18:12:40.957237
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (702).jpg,accident,2025-06-28T18:12:40.957239
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (703).jpg,accident,2025-06-28T18:12:40.957241
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (704).jpg,accident,2025-06-28T18:12:40.957243
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (705).jpg,accident,2025-06-28T18:12:40.957245
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (706).jpg,accident,2025-06-28T18:12:40.957247
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (707).jpg,accident,2025-06-28T18:12:40.957249
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (708).jpg,accident,2025-06-28T18:12:40.957251
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (709).jpg,accident,2025-06-28T18:12:40.957253
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (71).jpg,accident,2025-06-28T18:12:40.957255
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (710).jpg,accident,2025-06-28T18:12:40.957257
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (711).jpg,accident,2025-06-28T18:12:40.957259
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (712).jpg,accident,2025-06-28T18:12:40.957261
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (713).jpg,accident,2025-06-28T18:12:40.957262
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (714).jpg,accident,2025-06-28T18:12:40.957264
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (715).jpg,accident,2025-06-28T18:12:40.957266
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (716).jpg,accident,2025-06-28T18:12:40.957268
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (717).jpg,accident,2025-06-28T18:12:40.957270
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (718).jpg,accident,2025-06-28T18:12:40.957272
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (719).jpg,accident,2025-06-28T18:12:40.957274
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (72).jpg,accident,2025-06-28T18:12:40.957276
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (720).jpg,accident,2025-06-28T18:12:40.957277
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (721).jpg,accident,2025-06-28T18:12:40.957279
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (722).jpg,accident,2025-06-28T18:12:40.957281
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (723).jpg,accident,2025-06-28T18:12:40.957283
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (724).jpg,accident,2025-06-28T18:12:40.957285
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (725).jpg,accident,2025-06-28T18:12:40.957287
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (726).jpg,accident,2025-06-28T18:12:40.957289
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (727).jpg,accident,2025-06-28T18:12:40.957291
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (728).jpg,accident,2025-06-28T18:12:40.957293
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (729).jpg,accident,2025-06-28T18:12:40.957294
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (73).jpg,accident,2025-06-28T18:12:40.957302
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (730).jpg,accident,2025-06-28T18:12:40.957304
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (731).jpg,accident,2025-06-28T18:12:40.957306
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (732).jpg,accident,2025-06-28T18:12:40.957308
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (733).jpg,accident,2025-06-28T18:12:40.957310
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (734).jpg,accident,2025-06-28T18:12:40.957312
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (735).jpg,accident,2025-06-28T18:12:40.957314
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (736).jpg,accident,2025-06-28T18:12:40.957315
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (737).jpg,accident,2025-06-28T18:12:40.957317
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (738).jpg,accident,2025-06-28T18:12:40.957319
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (739).jpg,accident,2025-06-28T18:12:40.957321
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (74).jpg,accident,2025-06-28T18:12:40.957323
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (740).jpg,accident,2025-06-28T18:12:40.957325
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (741).jpg,accident,2025-06-28T18:12:40.957327
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (742).jpg,accident,2025-06-28T18:12:40.957329
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (743).jpg,accident,2025-06-28T18:12:40.957331
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (744).jpg,accident,2025-06-28T18:12:40.957332
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (745).jpg,accident,2025-06-28T18:12:40.957334
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (746).jpg,accident,2025-06-28T18:12:40.957336
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (747).jpg,accident,2025-06-28T18:12:40.957338
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (748).jpg,accident,2025-06-28T18:12:40.957340
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (749).jpg,accident,2025-06-28T18:12:40.957342
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (75).jpg,accident,2025-06-28T18:12:40.957344
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (750).jpg,accident,2025-06-28T18:12:40.957346
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (751).jpg,accident,2025-06-28T18:12:40.957348
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (752).jpg,accident,2025-06-28T18:12:40.957350
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (753).jpg,accident,2025-06-28T18:12:40.957352
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (754).jpg,accident,2025-06-28T18:12:40.957354
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (755).jpg,accident,2025-06-28T18:12:40.957356
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (756).jpg,accident,2025-06-28T18:12:40.957357
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (757).jpg,accident,2025-06-28T18:12:40.957359
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (758).jpg,accident,2025-06-28T18:12:40.957361
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (759).jpg,accident,2025-06-28T18:12:40.957363
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (76).jpg,accident,2025-06-28T18:12:40.957365
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (760).jpg,accident,2025-06-28T18:12:40.957367
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (761).jpg,accident,2025-06-28T18:12:40.957369
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (762).jpg,accident,2025-06-28T18:12:40.957371
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (763).jpg,accident,2025-06-28T18:12:40.957373
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (764).jpg,accident,2025-06-28T18:12:40.957374
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (765).jpg,accident,2025-06-28T18:12:40.957376
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (766).jpg,accident,2025-06-28T18:12:40.957378
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (767).jpg,accident,2025-06-28T18:12:40.957380
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (768).jpg,accident,2025-06-28T18:12:40.957382
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (769).jpg,accident,2025-06-28T18:12:40.957384
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (77).jpg,accident,2025-06-28T18:12:40.957386
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (770).jpg,accident,2025-06-28T18:12:40.957388
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (771).jpg,accident,2025-06-28T18:12:40.957390
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (772).jpg,accident,2025-06-28T18:12:40.957392
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (773).jpg,accident,2025-06-28T18:12:40.957394
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (774).jpg,accident,2025-06-28T18:12:40.957396
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (775).jpg,accident,2025-06-28T18:12:40.957397
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (776).jpg,accident,2025-06-28T18:12:40.957400
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (777).jpg,accident,2025-06-28T18:12:40.957402
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (778).jpg,accident,2025-06-28T18:12:40.957404
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (779).jpg,accident,2025-06-28T18:12:40.957405
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (78).jpg,accident,2025-06-28T18:12:40.957407
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (780).jpg,accident,2025-06-28T18:12:40.957409
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (781).jpg,accident,2025-06-28T18:12:40.957416
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (782).jpg,accident,2025-06-28T18:12:40.957418
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (783).jpg,accident,2025-06-28T18:12:40.957420
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (784).jpg,accident,2025-06-28T18:12:40.957423
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (785).jpg,accident,2025-06-28T18:12:40.957425
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (786).jpg,accident,2025-06-28T18:12:40.957427
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (787).jpg,accident,2025-06-28T18:12:40.957429
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (788).jpg,accident,2025-06-28T18:12:40.957431
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (789).jpg,accident,2025-06-28T18:12:40.957433
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (79).jpg,accident,2025-06-28T18:12:40.957435
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (790).jpg,accident,2025-06-28T18:12:40.957437
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (791).jpg,accident,2025-06-28T18:12:40.957439
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (792).jpg,accident,2025-06-28T18:12:40.957440
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (793).jpg,accident,2025-06-28T18:12:40.957442
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (794).jpg,accident,2025-06-28T18:12:40.957444
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (795).jpg,accident,2025-06-28T18:12:40.957446
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (796).jpg,accident,2025-06-28T18:12:40.957448
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (797).jpg,accident,2025-06-28T18:12:40.957450
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (798).jpg,accident,2025-06-28T18:12:40.957452
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (799).jpg,accident,2025-06-28T18:12:40.957454
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (8).jpg,accident,2025-06-28T18:12:40.957456
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (80).jpg,accident,2025-06-28T18:12:40.957458
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (800).jpg,accident,2025-06-28T18:12:40.957459
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (801).jpg,accident,2025-06-28T18:12:40.957461
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (802).jpg,accident,2025-06-28T18:12:40.957463
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (803).jpg,accident,2025-06-28T18:12:40.957465
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (804).jpg,accident,2025-06-28T18:12:40.957467
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (805).jpg,accident,2025-06-28T18:12:40.957469
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/accident1 (806).jpg,accident,2025-06-28T18:12:40.957471
